0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:05 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:05 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:06 +0700] "GET /LaptrinhData/update HTTP/1.1" 200 23637
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:07 +0700] "GET /LaptrinhData/login HTTP/1.1" 200 23620
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:11 +0700] "POST /LaptrinhData/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:11 +0700] "GET /LaptrinhData/waiting HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:11 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60414
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:11 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:11 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:11 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:13 +0700] "GET /LaptrinhData/update HTTP/1.1" 200 23637
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:02:52 +0700] "GET /LaptrinhData/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:02:52 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60414
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:02:53 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:02:53 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
